date,risk_parity,risk_parity_tc,equal_weight,equal_weight_tc
2024-01-08,0.9922526660129561,0.9922526660129561,0.9981875,0.9981875
2024-01-09,0.9986962465097045,0.9986962465097045,1.0003568563565342,1.0003568563565342
2024-01-10,0.9896238051487066,0.9896238051487066,0.9978701738300797,0.9978701738300797
2024-01-11,0.892612527401388,0.892612527401388,0.9762137451900819,0.9762137451900819
2024-01-12,0.8911552343784507,0.8911552343784507,0.9718651566887806,0.9718651566887806
2024-01-13,0.8894647100778689,0.8894647100778689,0.967708224359489,0.967708224359489
2024-01-14,0.8880539296202401,0.8880539296202401,0.9641970419516847,0.9641970419516847
2024-01-15,0.8886077734002005,0.8886077734002005,0.9666588347837959,0.9666588347837959
2024-01-16,0.8891011585795608,0.8891011585795608,0.9672273665023305,0.9672273665023305
2024-01-17,0.8884027914569552,0.8884027914569552,0.9628372900178176,0.9628372900178176
2024-01-18,0.8898424428974518,0.8898424428974518,0.9668764653916613,0.9668764653916613
2024-01-19,0.8901949355952297,0.8901949355952297,0.9675123309775765,0.9675123309775765
2024-01-20,0.8810515406113457,0.8810515406113457,0.9692721490795951,0.9692721490795951
2024-01-21,0.8816452545325582,0.8816452545325582,0.9697676583993969,0.9697676583993969
2024-01-22,0.8818378650536092,0.8818378650536092,0.9696184633750278,0.9696184633750278
2024-01-23,0.881793374534856,0.881793374534856,0.9675044154272365,0.9675044154272365
2024-01-24,0.881565389035354,0.881565389035354,0.969893717196745,0.969893717196745
2024-01-25,0.8810662301000357,0.8810662301000357,0.9696706727281268,0.9696706727281268
2024-01-26,0.8807016548446261,0.8807016548446261,0.9676248851629881,0.9676248851629881
2024-01-27,0.8746623796307422,0.8746623796307422,0.9582861104225416,0.9582861104225416
2024-01-28,0.8747309871849501,0.8747309871849501,0.9591408779716531,0.9591408779716531
2024-01-29,0.8748258455433552,0.8748258455433552,0.959721098996599,0.959721098996599
2024-01-30,0.8761684180855044,0.8761684180855044,0.9579704966215774,0.9579704966215774
2024-01-31,0.8755330359939067,0.8746568675758213,0.9594695430468464,0.9585115725502247
2024-02-01,0.8464020723616393,0.8455550560477849,0.9050269151875973,0.9041233022593066
2024-02-02,0.829332522343277,0.8285025879669649,0.9006121303846514,0.8997129253436363
2024-02-03,0.8286781866830184,0.8278489071172237,0.8985719279050739,0.8976747598789873
2024-02-04,0.8284151042778403,0.8275860879853719,0.8965511263435242,0.8956559759617594
2024-02-05,0.829388251198468,0.8285582610528578,0.8990907646985635,0.8981930786462985
2024-02-06,0.8305063067373432,0.8296751977248112,0.9006079803639924,0.8997087794665142
2024-02-07,0.8289179328072557,0.828088413321351,0.898370285535588,0.8974733188368309
2024-02-08,0.8279873109526712,0.8271587227639816,0.8970774991729379,0.8961818232407328
2024-02-09,0.8278437407738423,0.8270152962595216,0.897225241541771,0.8963294180980254
2024-02-10,0.828954798505608,0.8281252421272512,0.8983810093200202,0.8974840319142332
2024-02-11,0.8297350138394657,0.8289046766795658,0.9001466432247409,0.8992479029436227
2024-02-12,0.8288555785789008,0.8280261214924755,0.8979177932798614,0.8970212783663998
2024-02-13,0.828239937786685,0.827411096787828,0.8961745331430399,0.8952797587660977
2024-02-14,0.8280585612321066,0.8272299017414307,0.896505931017275,0.8956108257602248
2024-02-15,0.8257660013439276,0.8249396360768709,0.8928125133535528,0.8919210957436814
2024-02-16,0.8254376902827002,0.8246116535649629,0.8922742683096951,0.8913833881039296
2024-02-17,0.827135944988044,0.8263082087831628,0.8946530854507942,0.8937598301444801
2024-02-18,0.8273320065623377,0.8265040741535986,0.8950357593291415,0.8941421219468272
2024-02-19,0.828262940809172,0.8274340767905988,0.8970554168433569,0.8961597629589807
2024-02-20,0.8297249107381242,0.8288945836886575,0.9013672398528325,0.9004672808821097
2024-02-21,0.8297989859790615,0.8289685848005969,0.9017345939492829,0.9008342681984067
2024-02-22,0.8296961517344297,0.8288658534648373,0.9004841416803299,0.8995850644280535
2024-02-23,0.8281457307017525,0.8273169839783471,0.8966965382802724,0.8958012427137583
2024-02-24,0.8275643062682528,0.8267361413912259,0.894955722127026,0.8940621646568662
2024-02-25,0.82843626767584,0.8276072302046152,0.8970831641228383,0.8961874825345342
2024-02-26,0.826880716540345,0.8260532357491329,0.8971637012282084,0.8962679392286278
2024-02-27,0.8276244212674448,0.8267961962317926,0.8970374894102736,0.8961418534253213
2024-02-28,0.8283827469231647,0.827553763011533,0.8986371677338504,0.8977399345698639
2024-02-29,0.823453795156752,0.8218021900108592,0.8940866824293092,0.8922962527065157
2024-03-01,0.8213240688488583,0.8196767353050276,0.8906333855081586,0.8888498710941051
2024-03-02,0.8230256213525389,0.8213748749968569,0.8916139818618999,0.8898285037804612
2024-03-03,0.8232046598810815,0.8215535544269816,0.8917062954307289,0.8899206324891858
2024-03-04,0.8229752694566176,0.8213246240919699,0.8910127460898383,0.8892284719972499
2024-03-05,0.8178804191217857,0.8162399925223924,0.8802525296631006,0.8784898031583387
2024-03-06,0.8219327277199632,0.8202841733861751,0.8879184288808042,0.886140351231594
2024-03-07,0.8194794827265806,0.8178358488778021,0.8822653482169298,0.8804985909954195
2024-03-08,0.8190233002393508,0.8173805813579303,0.8817228496601982,0.8799571788048755
2024-03-09,0.8143938366031528,0.8127604030586987,0.8811413742484662,0.8793768678114048
2024-03-10,0.8114827371955403,0.8098551424568456,0.8775706198891126,0.8758132639720885
2024-03-11,0.8094210033068339,0.8077975437974867,0.8712232719075558,0.8694786267049517
2024-03-12,0.8109782852880157,0.809351702330882,0.8749120651997839,0.8731600331013883
2024-03-13,0.8105830909845738,0.8089573006705114,0.8747259699923674,0.8729743105540251
2024-03-14,0.8116847529803284,0.810056753057625,0.8784614848958059,0.8767023450005409
2024-03-15,0.8118609853916623,0.8102326319987836,0.8800418890591567,0.878279584367185
2024-03-16,0.8116878442709899,0.8100598381480705,0.8793927990233755,0.8776317941495486
2024-03-17,0.8136198808762615,0.8119879996584453,0.8843760248845081,0.8826050409830628
2024-03-18,0.8138363166368254,0.8122040013127872,0.8860007983778063,0.884226560829022
2024-03-19,0.8119638513393795,0.8103352916277862,0.8826592416032792,0.880891695600949
2024-03-20,0.812533606354861,0.8109039038829562,0.8834830272361937,0.8817138315836546
2024-03-21,0.8121080488054839,0.8104791998763553,0.8820823800371559,0.880315989213752
2024-03-22,0.8134328566904009,0.811801350587873,0.8858353752762801,0.884061468991168
2024-03-23,0.813942954721189,0.8123104255126441,0.8876084604537547,0.8858310035236491
2024-03-24,0.8143180709262953,0.8126847893454152,0.8885499247195189,0.8867705824849595
2024-03-25,0.8152124396980143,0.8135773642774866,0.8892384293030664,0.8874577083217984
2024-03-26,0.8179634962588825,0.8163229030312851,0.8945657463895663,0.8927743573298649
2024-03-27,0.8172097437224242,0.8155706622998306,0.893598810056638,0.891809357309807
2024-03-28,0.8164964427703117,0.8148587920187892,0.8917873298601644,0.8900015046452605
2024-03-29,0.8182072364997567,0.8165661544012129,0.8918265071115214,0.8900406034432453
2024-03-30,0.8280858435219988,0.8264249478549365,0.9174853433798613,0.9156480572852389
2024-03-31,0.8233573415665337,0.8208795049302051,0.9109254992272557,0.9081857013183752
2024-04-01,0.82041402431637,0.8179450453885314,0.9051200971078659,0.9023977601533667
2024-04-02,0.8198935342737528,0.8174261217244856,0.902025370416192,0.8993123414959125
2024-04-03,0.8179581522094405,0.8154965640578462,0.9005020899078453,0.8977936425705327
2024-04-04,0.8185906678838888,0.816127176220378,0.9016154985362799,0.8989037023909314
2024-04-05,0.8184296751366889,0.8159666679696501,0.9018423200453456,0.8991298416871304
2024-04-06,0.8199590918215158,0.8174914819813696,0.9073179590276,0.9045890115462281
2024-04-07,0.8230797793303825,0.8206027779982926,0.9153603639834338,0.9126072272963595
2024-04-08,0.8235907264765518,0.8211121874845736,0.9173505576498134,0.9145914350413328
2024-04-09,0.8217048493800926,0.8192319858040308,0.9113468088113821,0.908605743726296
2024-04-10,0.8290005612851813,0.8265057417717228,0.9573319685376055,0.9544525935198582
2024-04-11,0.8149067709992031,0.8124543657670684,0.8916541340445231,0.8889722987748195
2024-04-12,0.8145715607204235,0.8121201642803014,0.8908913590082694,0.8882118179431425
2024-04-13,0.8160088056459132,0.8135530839171807,0.8946984554996733,0.8920074637999831
2024-04-14,0.8174125395571861,0.8149525933889091,0.8976016524224654,0.8949019287541731
2024-04-15,0.817768867033916,0.8153078485228885,0.8986122092517747,0.8959094461236252
2024-04-16,0.817841605994075,0.8153803685802075,0.8988797696417187,0.8961762017700448
2024-04-17,0.8158394100412788,0.8133841980968333,0.8964938068163227,0.8937974152241197
2024-04-18,0.8162705997503228,0.8138140901704468,0.89698996416774,0.8942920802791033
2024-04-19,0.8158721722343659,0.8134168616943795,0.8958258968345829,0.8931315141205735
2024-04-20,0.8159427385136377,0.8134872156093433,0.895932252975932,0.8932375503737057
2024-04-21,0.8148699887524371,0.8124176942139151,0.8947594527697795,0.8920682776081124
2024-04-22,0.8148923628805331,0.8124400010086292,0.894355568294571,0.8916656078994698
2024-04-23,0.8141218396748517,0.8116717966389281,0.8925320076547419,0.8898475319975606
2024-04-24,0.8151708508202595,0.8127176508582762,0.8952547123555622,0.8925620475976782
2024-04-25,0.8151398765658441,0.8126867698187245,0.8955956137448736,0.8929019236551548
2024-04-26,0.8098805061405505,0.8074432271028177,0.8709437957047238,0.8683242510852699
2024-04-27,0.8099467422093444,0.8075092638387708,0.8703676493065359,0.8677498375672114
2024-04-28,0.8102247062484472,0.8077863913644366,0.870610413616563,0.8679918717130818
2024-04-29,0.810097227860998,0.8076592966143255,0.86978706795947,0.8671710024393061
2024-04-30,0.807893769905457,0.8046548105155871,0.8635946317201189,0.860130020237515
2024-05-01,0.8081518544271725,0.8049118603402717,0.8650248544962298,0.8615545051754425
2024-05-02,0.8089824957116011,0.8057391714673355,0.8678582349264963,0.8643765185105318
2024-05-03,0.8102129994095922,0.8069647419034854,0.8702502691865125,0.8667589562896765
2024-05-04,0.8112784395094348,0.8080259105045936,0.870739465017978,0.8672461895412085
2024-05-05,0.8110099137694863,0.8077584613219837,0.8695415580039717,0.8660530883495676
2024-05-06,0.8112296617744879,0.8079773283264247,0.8707539077963016,0.8672605743772825
2024-05-07,0.8122797106615118,0.8090231674202442,0.87383612052581,0.8703304217339386
2024-05-08,0.8146040626806201,0.8113382007862349,0.8793720128785416,0.8758441049210418
2024-05-09,0.8149730178287979,0.8117056767414963,0.8795311097887664,0.8760025635584453
2024-05-10,0.8146779130569456,0.8114117550860479,0.8797342763316709,0.8762049150278054
2024-05-11,0.8152686091131668,0.8120000829589644,0.8820263764006879,0.878487819536861
2024-05-12,0.8154057695567932,0.8121366935071426,0.8821393699112612,0.8786003597345027
2024-05-13,0.8176780841430141,0.8143998980656099,0.8871447692709787,0.8835856781865122
2024-05-14,0.8179441892855234,0.8146649363552949,0.887840445112525,0.8842785630814497
2024-05-15,0.818202821473892,0.8149225316509602,0.8893192056784527,0.8857513910828979
2024-05-16,0.8148626428489382,0.8115957442704053,0.8803627926474341,0.8768309098308534
2024-05-17,0.8152847058846131,0.8120161151961971,0.8812404459901989,0.8777050421607062
2024-05-18,0.815960331397573,0.8126890320317531,0.8816269275068175,0.8780899731717391
2024-05-19,0.8162948753717424,0.8130222347722272,0.8820959179675437,0.8785570821134333
2024-05-20,0.8159189210232654,0.8126477876774418,0.8807624370290538,0.8772289508994572
2024-05-21,0.8147853586315128,0.8115187698962427,0.8837150971828299,0.8801697654257858
2024-05-22,0.8181359053189414,0.8148558837722565,0.8918132037463252,0.8882353836064719
2024-05-23,0.8178949756462947,0.8146159200204456,0.8897930547826891,0.886223339175957
2024-05-24,0.8212490148291982,0.8179565123900302,0.9021797572564547,0.8985603480665924
2024-05-25,0.8207344636145159,0.8174440240833073,0.8998517660218769,0.896241696381922
2024-05-26,0.8199124263828499,0.8166252825141523,0.8994707192417426,0.8958621783040299
2024-05-27,0.8201595889470322,0.8168714541689628,0.9000155180446541,0.8964047914562681
2024-05-28,0.8200899829806421,0.8168021272626506,0.899243067928336,0.895635440293376
2024-05-29,0.8263088700324368,0.8229960819243697,0.9151469562135086,0.9114755245761301
2024-05-30,0.8204419143800256,0.8171526477197134,0.9001871311806869,0.8965757161062684
2024-05-31,0.8197196299968131,0.8156161064281374,0.8980382294101391,0.8935388596895882
2024-06-01,0.8229556507358268,0.8188359276192991,0.9078157467618069,0.9032673895214895
2024-06-02,0.8307415083334997,0.8265828091463923,0.944335163851759,0.9396038362722228
2024-06-03,0.82885905920256,0.8247097835721089,0.9344121990789762,0.9297305877428855
2024-06-04,0.8312098812786212,0.8270488374124931,0.9407620720340434,0.9360486464330721
2024-06-05,0.8358184383653051,0.831634324022479,0.9511972513271115,0.9464315431749056
2024-06-06,0.837073499292935,0.8328831021042331,0.954056722734432,0.9492766879994087
2024-06-07,0.8351955665571571,0.8310145703159983,0.9496442103917853,0.9448862833174114
2024-06-08,0.8314108333819669,0.8272487835478688,0.9390153629734607,0.9343106887703703
2024-06-09,0.8303650194190264,0.8262082049386863,0.9361219898161018,0.9314318120510785
2024-06-10,0.8305793963382876,0.8264215086852326,0.9376224066529212,0.9329247114684132
2024-06-11,0.8298447094357044,0.8256904996316481,0.935496905039479,0.9308098590871388
2024-06-12,0.8304496930463292,0.8262924546890773,0.9361745651950762,0.9314841240158012
2024-06-13,0.8322112507539072,0.8280451940235115,0.9401929538342059,0.9354823796410165
2024-06-14,0.8333589545452103,0.8291871523996932,0.943027661278348,0.938302884575262
2024-06-15,0.8354628767658835,0.8312805423675043,0.9489839051491988,0.9442292863498155
2024-06-16,0.8372921567154218,0.8331006649257688,0.9547470053231778,0.949963512120044
2024-06-17,0.8380742343182376,0.8338788274413301,0.9582544288760326,0.9534533627068335
2024-06-18,0.8365712281393927,0.8323833453244365,0.9539419566734031,0.9491624969416737
2024-06-19,0.8374293331587144,0.833237154662598,0.9509994953408567,0.9462347779897854
2024-06-20,0.8359637797509604,0.8317789378278987,0.945952669637867,0.9412132379973693
2024-06-21,0.8297810637954574,0.8256271726020274,0.9207986638641871,0.9161852593439413
2024-06-22,0.827713510489914,0.8235699694862421,0.9105260037704522,0.9059640675443855
2024-06-23,0.8362432910710194,0.8320570499118681,0.9408277369874606,0.936113982390581
2024-06-24,0.8478240272689485,0.843579812844071,0.9776014735903973,0.972703474457412
2024-06-25,0.8432821881409702,0.8390607102021117,0.9597003151862695,0.9548920048075583
2024-06-26,0.84432805940353,0.840101345824071,0.9615767784049996,0.9567590665314393
2024-06-27,0.8439159151988451,0.8396912648168452,0.9673970791990176,0.9625502063339767
2024-06-28,0.8404366703391193,0.8362294370870265,0.9605999708359632,0.9557871529838987
2024-06-29,0.8366132969706592,0.8324252035587693,0.9466289745709366,0.9418861544934681
2024-06-30,0.8354698664444298,0.8304550718521004,0.9419715345690322,0.9363101631393465
2024-07-01,0.8350975837628074,0.8300850237467968,0.9460505625145935,0.9403646755964622
2024-07-02,0.8412490044012673,0.8361995213169429,0.9629157575727544,0.9571285086389417
2024-07-03,0.8408995324786522,0.8358521470521586,0.9600662781412137,0.95429615494937
2024-07-04,0.8370879515755931,0.8320634446466595,0.9453667527217037,0.9396849755893596
2024-07-05,0.8343838175837731,0.829375541852473,0.9395227435313416,0.9338760896542668
2024-07-06,0.837716002151243,0.8326877254338861,0.9485935524306571,0.9428923818124049
2024-07-07,0.8391679887578415,0.8341309966877528,0.9502300645216065,0.9445190582528531
2024-07-08,0.8303044610562768,0.8253206711094148,0.9306397394083344,0.9250464735413069
2024-07-09,0.8401730394673452,0.8351300147166472,0.9612908393176769,0.9555133563539039
2024-07-10,0.8428652412713971,0.8378060569444046,0.9675978799583788,0.9617824908601008
2024-07-11,0.8376987336471498,0.8326705605816472,0.9528379076599978,0.9471112279148228
2024-07-12,0.8362570441963725,0.8312375246763202,0.9510957089366782,0.9453795000324099
2024-07-13,0.8362363780559701,0.8312169825816234,0.9505620564175591,0.9448490548343342
2024-07-14,0.8426534381806252,0.8375955251729668,0.9713820951076575,0.9655439623841812
2024-07-15,0.8510115110341168,0.8459034298274227,0.9963702978599863,0.9903819827881591
2024-07-16,0.8349136005606304,0.8299021448788446,0.9507510125162448,0.9450368752822925
2024-07-17,0.8360767074372703,0.8310582703641626,0.9573512821385824,0.9515974764258102
2024-07-18,0.8274303265420023,0.8224637881978594,0.9295942847277843,0.9240073021793523
2024-07-19,0.8265168705010097,0.8215558150528978,0.9200919251627858,0.914562053031157
2024-07-20,0.8278332547733686,0.8228642979071498,0.9281206192131415,0.9225424935861083
2024-07-21,0.8338928961920418,0.8288875671498316,0.9433668382463295,0.937697080860079
2024-07-22,0.8173545839077665,0.81244852384262,0.8951241711867445,0.8897443585036615
2024-07-23,0.8165420918966615,0.8116409087046462,0.8935848956723351,0.8882143342352823
2024-07-24,0.8200858234085104,0.8151633694485884,0.9003505181762582,0.8949392944680622
2024-07-25,0.8136000547246259,0.8087165307118263,0.8806698574703966,0.8753769170925865
2024-07-26,0.8186673736341397,0.8137534337266612,0.8967714561072936,0.8913817430276025
2024-07-27,0.8210998878569097,0.8161713471126326,0.9060441686779662,0.9005987253897744
2024-07-28,0.8167742443565165,0.8118716677008384,0.8967066322023257,0.8913173087227341
2024-07-29,0.8121622009998246,0.8072873075090501,0.8716861796896959,0.8664472323837087
2024-07-30,0.8175634250087064,0.8126561114031682,0.8952582057163293,0.8898775874682917
2024-07-31,0.8187311306500775,0.8130041519383525,0.8994652945135122,0.8931695135271877
2024-08-01,0.8207631349687482,0.8150219424998574,0.9019075310998159,0.8955946557500313
2024-08-02,0.8265182325996301,0.8207367835429755,0.9169487181549285,0.9105305624568626
2024-08-03,0.8184985389505783,0.8127731872048519,0.8851445878451744,0.8789490442257646
2024-08-04,0.8193309031011232,0.8135997290144693,0.8879601066353159,0.8817448558745925
2024-08-05,0.8203924149704407,0.8146538156673143,0.887649106114876,0.8814360321931872
2024-08-06,0.8158974491072626,0.8101902918402879,0.8692274390530385,0.863143307050434
2024-08-07,0.8183195985933687,0.8125954985254863,0.8801184439065504,0.8739580806344384
2024-08-08,0.8186472911182364,0.8129208988593727,0.8789521080825116,0.8727999085438415
2024-08-09,0.818695016396961,0.8129682903024276,0.8800465106463558,0.8738866508689918
2024-08-10,0.8172432742035478,0.8115267029648949,0.8882400855704352,0.8820228751053552
2024-08-11,0.8165254409096806,0.8108138908749842,0.885005879739874,0.8788113070037848
2024-08-12,0.816523580439053,0.8108120434182452,0.8856097543062467,0.8794109547678158
2024-08-13,0.8155038950606465,0.809799490682334,0.8827739194733937,0.8765949692778223
2024-08-14,0.8152122714554737,0.809509906968056,0.8833037517108507,0.8771210929700505
2024-08-15,0.8140620284432752,0.8083677098417382,0.8828306815104934,0.8766513340107057
2024-08-16,0.8210993413771258,0.8153557971631122,0.9021051451675669,0.8957908866239024
2024-08-17,0.8239066355356283,0.8181434544551497,0.9072725391215679,0.9009221115552598
2024-08-18,0.8200694052969509,0.8143330654285214,0.8983819136556332,0.8920937157618944
2024-08-19,0.8173520429780878,0.8116347109079081,0.8910750284417466,0.8848379748770658
2024-08-20,0.8171685487579817,0.8114525002196635,0.8896243148283688,0.8833974154911379
2024-08-21,0.815641541931876,0.8099361747213568,0.8871245350344796,0.8809151328327051
2024-08-22,0.815221761270148,0.8095193304020046,0.8855312340573481,0.8793329841191
2024-08-23,0.814976828611265,0.8092761110334445,0.8869259702673571,0.8807179579138547
2024-08-24,0.815502238689585,0.809797845897496,0.8876819260993655,0.8814686224551566
2024-08-25,0.8170071072899978,0.811292188025767,0.8915758564089117,0.8853352973135425
2024-08-26,0.815530739248358,0.809826147096446,0.8863041241242198,0.8801004643645842
2024-08-27,0.8116482898698297,0.8059708552353344,0.8745795805763635,0.8684579864159147
2024-08-28,0.8129453017638347,0.8072587946032954,0.8783168828538266,0.8721691295555408
2024-08-29,0.8128589644271876,0.8071730611915151,0.8773673486240553,0.8712262415628018
2024-08-30,0.813913735993321,0.8082204546892218,0.8798257031242,0.8736673888826206
2024-08-31,0.8099402397602581,0.8034665323865687,0.8731311612832842,0.8661460379023747
2024-09-01,0.8101961670847425,0.8037204141297543,0.8752084479415194,0.8682067060910733
2024-09-02,0.8084997508704158,0.8020375570666048,0.8716213848452036,0.8646483398039128
2024-09-03,0.807357546516909,0.8009044821480644,0.8686244297190128,0.8616753605730418
2024-09-04,0.8107187882872066,0.8042388581144854,0.8805642455563397,0.873519656870502
2024-09-05,0.8110976530999042,0.8046146947285442,0.8785952060628041,0.8715663698599999
2024-09-06,0.8126936143503356,0.8061978997463453,0.8824300987232947,0.8753705830537919
2024-09-07,0.8122729549496291,0.8057806026009392,0.8801338848194874,0.8730927390560632
2024-09-08,0.8111439338420756,0.8046606055570267,0.876042222416514,0.8690338102995168
2024-09-09,0.811444676201229,0.80495894413633,0.8800297764838365,0.8729894635959318
2024-09-10,0.809647506155753,0.8031761385493708,0.8751979655525092,0.8681963075620645
2024-09-11,0.8090074835960487,0.8025412315754352,0.8741715315846837,0.867178085153081
2024-09-12,0.8119472417141061,0.8054574927330116,0.8815010873875339,0.8744490038875496
2024-09-13,0.8059727840942018,0.7995307878835576,0.8692617609694293,0.8623075931193733
2024-09-14,0.8071426083048171,0.800691261898632,0.8719362998355188,0.8649607354475828
2024-09-15,0.8092535684189375,0.8027853494863789,0.8756125177814408,0.8686075433379873
2024-09-16,0.8113676757187691,0.8048825591049449,0.8837658328581856,0.8766956312022582
2024-09-17,0.8108254027270679,0.8043446204042106,0.8802173628848708,0.87317554928984
2024-09-18,0.8053656320400042,0.7989284886870615,0.8606192365404634,0.8537342096192114
2024-09-19,0.8016478574744583,0.7952404296282125,0.8527538085222881,0.8459317056926124
2024-09-20,0.8004850174269847,0.7940868839531139,0.8510803784540555,0.8442716632069267
2024-09-21,0.7994458362716301,0.7930560087867419,0.8481880920762033,0.8414025153655259
